claim_id,ml_risk_score,llm_risk_score,hybrid_risk_score,risk_level,recommendation,red_flags,model_breakdown,timestamp,product_type,claim_amount,location,claim_date
CLM-004590,83.02733687324094,20,57.81640212394456,MEDIUM,REVIEW,['No police report for motor claim'],"{'random_forest': 84.61037376057982, 'gradient_boosting': 79.79330671349358, 'isolation_forest': 100.0, 'neural_network': 67.70566701889038}",2025-11-01T11:24:46.723577,Motor,48594.42442566164,Garissa,2024-01-18 11:21:16.427789
CLM-003117,78.23332758154969,15,52.93999654892981,MEDIUM,REVIEW,['Vague or excessive descriptions'],"{'random_forest': 78.30687406241661, 'gradient_boosting': 78.08930280850565, 'isolation_forest': 100.0, 'neural_network': 56.53713345527649}",2025-11-01T11:24:46.842917,Medical,73258.65351693316,Garissa,2025-08-24 11:21:16.422567
CLM-005069,15.866575578877415,0,9.519945347326448,LOW,APPROVE,[],"{'random_forest': 29.802823197534373, 'gradient_boosting': 13.0053168817616, 'isolation_forest': 0.0, 'neural_network': 20.658162236213684}",2025-11-01T11:24:46.964156,Medical,212760.08681759052,Nairobi,2024-01-19 11:21:16.429496
CLM-006771,13.204666369195605,0,7.922799821517363,LOW,APPROVE,[],"{'random_forest': 24.449571531859746, 'gradient_boosting': 12.500656654731024, 'isolation_forest': 0.0, 'neural_network': 15.86843729019165}",2025-11-01T11:24:47.084205,Property,13999.317101557486,Nairobi,2023-11-05 11:21:16.435683
CLM-006334,20.59279891828109,20,20.355679350968654,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 36.49181271388679, 'gradient_boosting': 12.810526362290862, 'isolation_forest': 0.0, 'neural_network': 33.068856596946716}",2025-11-01T11:24:47.206647,Property,253700.80309562443,Malindi,2024-04-17 11:21:16.433979
CLM-006618,70.04714663538074,0,42.028287981228445,LOW,APPROVE,[],"{'random_forest': 61.819913894748794, 'gradient_boosting': 68.53548220564258, 'isolation_forest': 100.0, 'neural_network': 49.83319044113159}",2025-11-01T11:24:47.331252,Motor,18266.033773483374,Thika,2025-03-09 11:21:16.435091
CLM-003599,46.28100954114731,0,27.76860572468839,LOW,APPROVE,[],"{'random_forest': 36.392984341922514, 'gradient_boosting': 12.547300213009455, 'isolation_forest': 100.0, 'neural_network': 36.18375360965729}",2025-11-01T11:24:47.451564,Property,77245.19628978845,Garissa,2024-08-31 11:21:16.424277
CLM-005786,12.14259045433817,0,7.285554272602902,LOW,APPROVE,[],"{'random_forest': 24.694072420765828, 'gradient_boosting': 9.923213093581635, 'isolation_forest': 0.0, 'neural_network': 13.953076303005219}",2025-11-01T11:24:47.574845,Life,35319.45787226487,Nairobi,2025-03-10 11:21:16.432043
CLM-006528,14.873203701630667,0,8.9239222209784,LOW,APPROVE,[],"{'random_forest': 25.940948689649503, 'gradient_boosting': 19.6425023702301, 'isolation_forest': 0.0, 'neural_network': 13.909363746643066}",2025-11-01T11:24:47.694617,Motor,210199.89335884803,Kisumu,2025-05-23 11:21:16.434757
CLM-005735,68.18139866690555,20,48.908839200143326,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 59.81542868367756, 'gradient_boosting': 36.270203787594546, 'isolation_forest': 100.0, 'neural_network': 76.6399621963501}",2025-11-01T11:24:47.822338,Motor,39917.15752326638,Garissa,2024-12-01 11:21:16.431853
CLM-003975,43.4434407243812,0,26.066064434628718,LOW,APPROVE,[],"{'random_forest': 34.305452174650235, 'gradient_boosting': 22.50022883133786, 'isolation_forest': 100.0, 'neural_network': 16.968081891536713}",2025-11-01T11:24:47.952815,Medical,26629.940402036347,Malindi,2025-06-19 11:21:16.425611
CLM-001215,19.77924249556893,20,19.867545497341357,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 35.72599166069249, 'gradient_boosting': 25.00433121636625, 'isolation_forest': 0.0, 'neural_network': 18.38664710521698}",2025-11-01T11:24:48.082509,Property,101677.25129722538,Nyeri,2024-12-13 11:21:16.415752
CLM-005036,10.631915723781834,0,6.3791494342691,LOW,APPROVE,[],"{'random_forest': 16.811400239367398, 'gradient_boosting': 10.98049094011892, 'isolation_forest': 0.0, 'neural_network': 14.735771715641022}",2025-11-01T11:24:48.325777,Aviation,37678.96699885967,Kisumu,2024-11-22 11:21:16.429380
CLM-001630,26.622952879341184,20,23.97377172760471,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 52.511209494323516, 'gradient_boosting': 33.66304009858366, 'isolation_forest': 0.0, 'neural_network': 20.31756192445755}",2025-11-01T11:24:48.449992,Motor,17281.557430518962,Kisumu,2025-10-17 11:21:16.417260
CLM-000176,16.316705539900205,0,9.790023323940122,LOW,APPROVE,[],"{'random_forest': 32.124221738305856, 'gradient_boosting': 14.81396949707011, 'isolation_forest': 0.0, 'neural_network': 18.328630924224854}",2025-11-01T11:24:48.565286,Property,44703.87956841136,Nyeri,2025-07-15 11:21:16.412032
CLM-008004,23.365949782866714,20,22.01956986972003,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 47.92731420903214, 'gradient_boosting': 27.10638901140871, 'isolation_forest': 0.0, 'neural_network': 18.430095911026}",2025-11-01T11:24:48.706524,Life,71470.60826243911,Eldoret,2023-11-07 11:21:16.440102
CLM-005608,22.467717034261113,25,23.48063022055667,LOW,APPROVE,['High claim amount'],"{'random_forest': 43.76576086331338, 'gradient_boosting': 29.564621653232425, 'isolation_forest': 0.0, 'neural_network': 16.540485620498657}",2025-11-01T11:24:48.822521,Aviation,526464.2160901928,Nyeri,2025-02-26 11:21:16.431408
CLM-004130,6.713866729016827,0,4.028320037410096,LOW,APPROVE,[],"{'random_forest': 9.897476133249283, 'gradient_boosting': 6.243246751388733, 'isolation_forest': 0.0, 'neural_network': 10.71474403142929}",2025-11-01T11:24:48.946046,Liability,57073.726872183855,Kitale,2025-07-27 11:21:16.426168
CLM-002156,19.81398870439158,0,11.888393222634948,LOW,APPROVE,[],"{'random_forest': 49.70824365957999, 'gradient_boosting': 23.34206483680885, 'isolation_forest': 0.0, 'neural_network': 6.205646321177483}",2025-11-01T11:24:49.082506,Motor,13578.843330634727,Eldoret,2023-12-26 11:21:16.419136
CLM-006491,42.60650906989657,35,39.56390544193794,LOW,APPROVE,"['Vague or excessive descriptions', 'Insufficient documentation']","{'random_forest': 63.5223132024769, 'gradient_boosting': 75.09588916712097, 'isolation_forest': 0.0, 'neural_network': 31.807833909988403}",2025-11-01T11:24:49.205620,Medical,107745.9884432401,Kitale,2023-12-27 11:21:16.434627
CLM-002560,10.002280660334533,0,6.00136839620072,LOW,APPROVE,[],"{'random_forest': 17.619324899620384, 'gradient_boosting': 13.82311793620055, 'isolation_forest': 0.0, 'neural_network': 8.566679805517197}",2025-11-01T11:24:49.324398,Aviation,21000.244566893245,Nyeri,2024-11-08 11:21:16.420588
CLM-004437,10.492322645104673,0,6.2953935870628035,LOW,APPROVE,[],"{'random_forest': 20.404668838094864, 'gradient_boosting': 9.217754270390463, 'isolation_forest': 0.0, 'neural_network': 12.346867471933365}",2025-11-01T11:24:49.441765,Medical,45697.39592837898,Thika,2024-08-29 11:21:16.427255
CLM-006590,26.87444616579635,20,24.124667699477808,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 57.436371237042124, 'gradient_boosting': 32.526933927280055, 'isolation_forest': 0.0, 'neural_network': 17.53447949886322}",2025-11-01T11:24:49.556893,Aviation,130765.98976411522,Kisumu,2024-03-26 11:21:16.434993
CLM-003496,10.294042277415885,0,6.176425366449531,LOW,APPROVE,[],"{'random_forest': 20.917807877404275, 'gradient_boosting': 6.466961038091176, 'isolation_forest': 0.0, 'neural_network': 13.79140019416809}",2025-11-01T11:24:49.677912,Liability,120180.8833182421,Nakuru,2025-07-04 11:21:16.423905
CLM-007672,14.085402421946297,20,16.45124145316778,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 24.829632808339287, 'gradient_boosting': 16.45831422170817, 'isolation_forest': 0.0, 'neural_network': 15.053662657737732}",2025-11-01T11:24:49.796573,Motor,151772.77748110026,Malindi,2024-03-20 11:21:16.438882
CLM-007895,13.016510504204753,0,7.809906302522851,LOW,APPROVE,[],"{'random_forest': 22.86933186794684, 'gradient_boosting': 14.757358292163644, 'isolation_forest': 0.0, 'neural_network': 14.439351856708527}",2025-11-01T11:24:49.916071,Property,13484.040322076446,Kitale,2025-01-17 11:21:16.439675
CLM-001474,6.154881890992567,0,3.6929291345955404,LOW,APPROVE,[],"{'random_forest': 11.987048414371232, 'gradient_boosting': 7.155419144530259, 'isolation_forest': 0.0, 'neural_network': 5.477060005068779}",2025-11-01T11:24:50.034282,Property,159776.8664027266,Nyeri,2023-11-14 11:21:16.416695
CLM-007604,36.335269609888485,0,21.80116176593309,LOW,APPROVE,[],"{'random_forest': 22.885760170765643, 'gradient_boosting': 10.872603204501093, 'isolation_forest': 100.0, 'neural_network': 11.582715064287186}",2025-11-01T11:24:50.152069,Marine,215047.30726514678,Nyeri,2025-01-04 11:21:16.438640
CLM-005757,40.79920834576266,0,24.479525007457593,LOW,APPROVE,[],"{'random_forest': 26.500458315593406, 'gradient_boosting': 15.384466107114822, 'isolation_forest': 100.0, 'neural_network': 21.311908960342407}",2025-11-01T11:24:50.269860,Property,3114.7933141787244,Garissa,2024-01-02 11:21:16.431929
CLM-007088,21.724106693739646,0,13.034464016243787,LOW,APPROVE,[],"{'random_forest': 34.43204016183693, 'gradient_boosting': 30.506677717915213, 'isolation_forest': 0.0, 'neural_network': 21.95770889520645}",2025-11-01T11:24:50.392540,Marine,395761.68601807434,Mombasa,2025-06-23 11:21:16.436808
CLM-007752,10.240922299288558,0,6.144553379573135,LOW,APPROVE,[],"{'random_forest': 15.416528908420938, 'gradient_boosting': 9.51039352123146, 'isolation_forest': 0.0, 'neural_network': 16.03676676750183}",2025-11-01T11:24:50.516189,Marine,155888.75768265311,Nyeri,2024-04-28 11:21:16.439174
CLM-005584,11.366988124490192,0,6.820192874694115,LOW,APPROVE,[],"{'random_forest': 26.79107128538639, 'gradient_boosting': 8.065299410206213, 'isolation_forest': 0.0, 'neural_network': 10.611581802368164}",2025-11-01T11:24:50.651973,Liability,206102.7007392849,Garissa,2024-08-05 11:21:16.431325
CLM-007338,46.454581188431746,35,41.872748713059046,LOW,APPROVE,"['Vague or excessive descriptions', 'Insufficient documentation']","{'random_forest': 80.30641253287534, 'gradient_boosting': 72.96892654313253, 'isolation_forest': 0.0, 'neural_network': 32.542985677719116}",2025-11-01T11:24:50.780915,Medical,173058.45985958053,Mombasa,2025-03-09 11:21:16.437693
CLM-008723,15.527521564351979,0,9.316512938611186,LOW,APPROVE,[],"{'random_forest': 28.162554293248142, 'gradient_boosting': 13.277898814059064, 'isolation_forest': 0.0, 'neural_network': 20.669633150100708}",2025-11-01T11:24:50.896337,Medical,10318.982399357232,Thika,2025-02-22 11:21:16.442642
CLM-004780,63.391031973704514,0,38.034619184222706,LOW,APPROVE,[],"{'random_forest': 52.015125875629195, 'gradient_boosting': 39.754840222619045, 'isolation_forest': 100.0, 'neural_network': 61.794161796569824}",2025-11-01T11:24:51.013730,Property,6521.302653318919,Eldoret,2024-12-29 11:21:16.428470
CLM-000635,13.568009601523922,0,8.140805760914352,LOW,APPROVE,[],"{'random_forest': 24.219815552634188, 'gradient_boosting': 9.24708152369618, 'isolation_forest': 0.0, 'neural_network': 20.80514132976532}",2025-11-01T11:24:51.133027,Life,8337.947427800666,Thika,2024-05-24 11:21:16.413667
CLM-009442,12.908223560900522,0,7.744934136540313,LOW,APPROVE,[],"{'random_forest': 22.944229424185032, 'gradient_boosting': 11.019077982125344, 'isolation_forest': 0.0, 'neural_network': 17.669586837291718}",2025-11-01T11:24:51.253866,Liability,23918.438967337293,Nyeri,2024-10-22 11:21:16.445198
CLM-009065,16.36048122654644,20,17.816288735927863,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 24.511705378752552, 'gradient_boosting': 18.60439085597782, 'isolation_forest': 0.0, 'neural_network': 22.325828671455383}",2025-11-01T11:24:51.374387,Aviation,48129.401415172666,Nyeri,2025-05-23 11:21:16.443854
CLM-006288,9.3654626838713,0,5.61927761032278,LOW,APPROVE,[],"{'random_forest': 20.410536910148227, 'gradient_boosting': 6.306108095137157, 'isolation_forest': 0.0, 'neural_network': 10.745205730199814}",2025-11-01T11:24:51.494092,Marine,20449.387901991,Nyeri,2024-11-10 11:21:16.433807
CLM-000888,52.83120217614994,15,37.69872130568996,LOW,APPROVE,['Vague or excessive descriptions'],"{'random_forest': 72.26473508211788, 'gradient_boosting': 77.7105982387233, 'isolation_forest': 0.0, 'neural_network': 61.349475383758545}",2025-11-01T11:24:51.610771,Medical,16127.403776318806,Nakuru,2024-01-15 11:21:16.414571
CLM-000878,65.8884747834758,40,55.53308487008548,MEDIUM,REVIEW,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 67.49405422512359, 'gradient_boosting': 50.96697014338349, 'isolation_forest': 100.0, 'neural_network': 45.09287476539612}",2025-11-01T11:24:51.733563,Motor,19416.961524061055,Thika,2025-07-06 11:21:16.414536
CLM-004695,37.67739070829684,20,30.606434424978104,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 60.867316650677196, 'gradient_boosting': 66.48941458041364, 'isolation_forest': 0.0, 'neural_network': 23.352831602096558}",2025-11-01T11:24:51.855169,Liability,105183.31101593502,Kisumu,2025-06-28 11:21:16.428171
CLM-005985,17.194135753831226,20,18.316481452298735,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 29.8087494137721, 'gradient_boosting': 16.483766752282943, 'isolation_forest': 0.0, 'neural_network': 22.484026849269867}",2025-11-01T11:24:51.976864,Medical,161422.14195198496,Nakuru,2025-04-24 11:21:16.432739
CLM-004933,9.628244646691476,0,5.776946788014885,LOW,APPROVE,[],"{'random_forest': 18.185229857034994, 'gradient_boosting': 10.43584681942589, 'isolation_forest': 0.0, 'neural_network': 9.891901910305023}",2025-11-01T11:24:52.095645,Liability,23972.652038041782,Eldoret,2025-01-23 11:21:16.429016
CLM-009341,39.96213737464246,20,31.977282424785475,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 61.51565127987696, 'gradient_boosting': 66.89518829113396, 'isolation_forest': 0.0, 'neural_network': 31.4377099275589}",2025-11-01T11:24:52.215716,Medical,62890.255155328676,Thika,2024-03-18 11:21:16.444833
CLM-002847,10.254253749639561,20,14.152552249783737,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 21.22769175851435, 'gradient_boosting': 9.502913832189815, 'isolation_forest': 0.0, 'neural_network': 10.28640940785408}",2025-11-01T11:24:52.333441,Life,58842.24471858466,Kitale,2025-08-13 11:21:16.421609
CLM-000591,8.952748301511782,0,5.371648980907069,LOW,APPROVE,[],"{'random_forest': 15.90147364489476, 'gradient_boosting': 6.324592836718466, 'isolation_forest': 0.0, 'neural_network': 13.584926724433899}",2025-11-01T11:24:52.449853,Life,8467.539361715004,Nyeri,2024-06-28 11:21:16.413510
CLM-004872,49.14956775270683,45,47.489740651624096,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 63.54065763175761, 'gradient_boosting': 69.6099531713213, 'isolation_forest': 0.0, 'neural_network': 63.44766020774841}",2025-11-01T11:24:52.572582,Property,1137806.0151998594,Kisumu,2025-04-25 11:21:16.428793
CLM-002263,34.98724424024504,0,20.992346544147022,LOW,APPROVE,[],"{'random_forest': 20.86736289444358, 'gradient_boosting': 8.511628855641044, 'isolation_forest': 100.0, 'neural_network': 10.569985210895538}",2025-11-01T11:24:52.703688,Liability,67623.83223626718,Garissa,2024-01-28 11:21:16.419513
CLM-000639,25.336695558404408,20,23.202017335042644,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 56.69786261923646, 'gradient_boosting': 26.774935039109575, 'isolation_forest': 0.0, 'neural_network': 17.873984575271606}",2025-11-01T11:24:52.842580,Liability,221177.16017686194,Kisumu,2025-10-08 11:21:16.413680
CLM-009841,14.70611712905113,0,8.823670277430677,LOW,APPROVE,[],"{'random_forest': 24.88042077049631, 'gradient_boosting': 14.547082540038803, 'isolation_forest': 0.0, 'neural_network': 19.396965205669403}",2025-11-01T11:24:52.957432,Liability,27720.6740317531,Mombasa,2025-09-01 11:21:16.446603
CLM-007968,11.833443358617624,0,7.100066015170574,LOW,APPROVE,[],"{'random_forest': 19.73520307852594, 'gradient_boosting': 14.706881413035314, 'isolation_forest': 0.0, 'neural_network': 12.89168894290924}",2025-11-01T11:24:53.078183,Aviation,19439.176345166074,Kitale,2024-08-16 11:21:16.439971
CLM-006295,9.911138610772916,0,5.94668316646375,LOW,APPROVE,[],"{'random_forest': 18.71898165617545, 'gradient_boosting': 6.727916274655778, 'isolation_forest': 0.0, 'neural_network': 14.197656512260437}",2025-11-01T11:24:53.209112,Life,262347.4776202202,Kitale,2025-01-07 11:21:16.433834
CLM-007270,12.870604285464621,25,17.722362571278772,LOW,APPROVE,['High claim amount'],"{'random_forest': 20.018523265993267, 'gradient_boosting': 9.525844082621804, 'isolation_forest': 0.0, 'neural_network': 21.938049793243408}",2025-11-01T11:24:53.331422,Liability,594370.4652623542,Kisumu,2024-06-29 11:21:16.437455
CLM-007415,14.35642512059827,0,8.613855072358962,LOW,APPROVE,[],"{'random_forest': 24.529017646352138, 'gradient_boosting': 10.360169626697985, 'isolation_forest': 0.0, 'neural_network': 22.536513209342957}",2025-11-01T11:24:53.462177,Marine,31500.907073023485,Nairobi,2024-01-06 11:21:16.437973
CLM-006768,15.31213217658258,0,9.187279305949547,LOW,APPROVE,[],"{'random_forest': 30.575491702913197, 'gradient_boosting': 13.828289042849642, 'isolation_forest': 0.0, 'neural_network': 16.844747960567474}",2025-11-01T11:24:53.583771,Life,172529.38472772867,Thika,2024-08-23 11:21:16.435673
CLM-002029,43.27369545472354,20,33.96421727283412,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 31.036370004372678, 'gradient_boosting': 16.656616904090562, 'isolation_forest': 100.0, 'neural_network': 25.401794910430908}",2025-11-01T11:24:53.710265,Marine,105301.48944867926,Garissa,2024-01-08 11:21:16.418677
CLM-005473,97.99512743099793,20,66.79707645859875,MEDIUM,REVIEW,['Early claim after policy start'],"{'random_forest': 97.64932458330384, 'gradient_boosting': 97.30533174522581, 'isolation_forest': 100.0, 'neural_network': 97.02585339546204}",2025-11-01T11:24:53.858036,Aviation,11567.814726022787,Nyeri,2025-03-10 11:21:16.430927
CLM-000080,16.27127420513668,0,9.762764523082009,LOW,APPROVE,[],"{'random_forest': 33.23728959849642, 'gradient_boosting': 17.30479990784514, 'isolation_forest': 0.0, 'neural_network': 14.54300731420517}",2025-11-01T11:24:53.972074,Medical,53115.61701685971,Mombasa,2023-12-06 11:21:16.411673
CLM-000445,13.744667962338308,20,16.246800777402985,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 22.97476048235064, 'gradient_boosting': 14.774002662244909, 'isolation_forest': 0.0, 'neural_network': 17.22990870475769}",2025-11-01T11:24:54.091775,Liability,171349.13584183896,Nakuru,2024-02-20 11:21:16.412994
CLM-003843,51.001863394671254,0,30.601118036802752,LOW,APPROVE,[],"{'random_forest': 44.566193473100014, 'gradient_boosting': 15.909395224069472, 'isolation_forest': 100.0, 'neural_network': 43.5318648815155}",2025-11-01T11:24:54.230053,Property,18367.95067188473,Kisumu,2024-11-26 11:21:16.425146
CLM-000609,15.073023442483297,45,27.043814065489975,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 33.51889630675766, 'gradient_boosting': 9.199000409266219, 'isolation_forest': 0.0, 'neural_network': 17.5741970539093}",2025-11-01T11:24:54.347369,Medical,1030271.710282166,Nairobi,2025-04-04 11:21:16.413575
CLM-007104,12.072058905298219,0,7.243235343178931,LOW,APPROVE,[],"{'random_forest': 19.33855174283325, 'gradient_boosting': 10.546711060938671, 'isolation_forest': 0.0, 'neural_network': 18.40297281742096}",2025-11-01T11:24:54.469270,Marine,28500.559930017265,Kitale,2025-04-03 11:21:16.436863
CLM-007376,15.082882074000588,0,9.049729244400353,LOW,APPROVE,[],"{'random_forest': 24.825995160205274, 'gradient_boosting': 14.68531481113583, 'isolation_forest': 0.0, 'neural_network': 20.820218324661255}",2025-11-01T11:24:54.586400,Marine,377819.91308650485,Eldoret,2024-08-02 11:21:16.437825
CLM-004593,16.86337001845603,0,10.118022011073618,LOW,APPROVE,[],"{'random_forest': 29.535232080073897, 'gradient_boosting': 16.780746694368972, 'isolation_forest': 0.0, 'neural_network': 21.137501299381256}",2025-11-01T11:24:54.707272,Medical,281421.4004700892,Kisumu,2025-03-10 11:21:16.427799
CLM-000117,11.537880847726417,0,6.92272850863585,LOW,APPROVE,[],"{'random_forest': 20.245692852115848, 'gradient_boosting': 10.108328736345365, 'isolation_forest': 0.0, 'neural_network': 15.797501802444458}",2025-11-01T11:24:54.842167,Liability,112549.6620627172,Mombasa,2024-09-22 11:21:16.411808
CLM-005622,26.621391824876767,20,23.97283509492606,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 54.216540416137136, 'gradient_boosting': 34.41227550101901, 'isolation_forest': 0.0, 'neural_network': 17.85675138235092}",2025-11-01T11:24:54.961567,Marine,27783.494445152202,Nyeri,2025-09-11 11:21:16.431458
CLM-000818,23.820857788464227,0,14.292514673078536,LOW,APPROVE,[],"{'random_forest': 41.689513294439806, 'gradient_boosting': 27.30316735587706, 'isolation_forest': 0.0, 'neural_network': 26.29075050354004}",2025-11-01T11:24:55.081047,Medical,226992.07762811423,Malindi,2024-04-05 11:21:16.414323
CLM-005269,58.54974436800593,40,51.129846620803555,MEDIUM,REVIEW,"['High claim amount', 'Vague or excessive descriptions']","{'random_forest': 90.3472317304049, 'gradient_boosting': 92.60091842914935, 'isolation_forest': 0.0, 'neural_network': 51.25082731246948}",2025-11-01T11:24:55.202594,Medical,531638.4120162326,Kitale,2024-07-19 11:21:16.430207
CLM-002229,11.94787743087979,0,7.168726458527874,LOW,APPROVE,[],"{'random_forest': 20.751212278025168, 'gradient_boosting': 8.964099642473522, 'isolation_forest': 0.0, 'neural_network': 18.076197803020477}",2025-11-01T11:24:55.319296,Life,55793.47403981523,Nyeri,2024-12-29 11:21:16.419394
CLM-002947,12.668296349977776,0,7.600977809986666,LOW,APPROVE,[],"{'random_forest': 25.449789693401254, 'gradient_boosting': 13.504364819621342, 'isolation_forest': 0.0, 'neural_network': 11.719030886888504}",2025-11-01T11:24:55.440865,Liability,15024.286117212518,Nakuru,2024-05-08 11:21:16.421972
CLM-008682,25.611125345807643,0,15.366675207484585,LOW,APPROVE,[],"{'random_forest': 42.67267538236311, 'gradient_boosting': 42.08385709112702, 'isolation_forest': 0.0, 'neural_network': 17.687968909740448}",2025-11-01T11:24:55.563520,Liability,1823.6607310220363,Nairobi,2025-09-19 11:21:16.442500
CLM-006536,15.657420537447136,20,17.394452322468283,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 26.54414736888268, 'gradient_boosting': 11.494957595751904, 'isolation_forest': 0.0, 'neural_network': 24.59057718515396}",2025-11-01T11:24:55.690510,Life,6110.9459607078425,Nairobi,2025-05-31 11:21:16.434785
CLM-007929,15.957661673728998,20,17.574597004237397,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 28.525369413774754, 'gradient_boosting': 21.62751334223743, 'isolation_forest': 0.0, 'neural_network': 13.677763938903809}",2025-11-01T11:24:55.812154,Liability,91311.75469347826,Garissa,2025-03-11 11:21:16.439810
CLM-000027,23.956677912302187,0,14.374006747381312,LOW,APPROVE,[],"{'random_forest': 40.45141974415732, 'gradient_boosting': 14.809595546370696, 'isolation_forest': 0.0, 'neural_network': 40.565696358680725}",2025-11-01T11:24:55.935070,Motor,457787.3579428108,Kitale,2025-02-11 11:21:16.411485
CLM-008780,9.941339423969842,0,5.964803654381905,LOW,APPROVE,[],"{'random_forest': 20.784395852984883, 'gradient_boosting': 9.428357882857249, 'isolation_forest': 0.0, 'neural_network': 9.552603960037231}",2025-11-01T11:24:56.055681,Marine,12952.737558221319,Kitale,2024-11-19 11:21:16.442843
CLM-009417,36.304362440897705,25,31.78261746453862,LOW,APPROVE,['High claim amount'],"{'random_forest': 20.706849151719457, 'gradient_boosting': 8.774740442937489, 'isolation_forest': 100.0, 'neural_network': 15.735860168933868}",2025-11-01T11:24:56.171208,Medical,2363569.6580555146,Nairobi,2025-10-31 11:21:16.445109
CLM-009261,7.947747116860357,0,4.768648270116214,LOW,APPROVE,[],"{'random_forest': 16.454498883205886, 'gradient_boosting': 9.690799098400463, 'isolation_forest': 0.0, 'neural_network': 5.645690485835075}",2025-11-01T11:24:56.289186,Aviation,39251.31233227649,Garissa,2025-04-11 11:21:16.444550
CLM-009045,26.354907441245867,20,23.81294446474752,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 49.31111192780829, 'gradient_boosting': 28.50217957461718, 'isolation_forest': 0.0, 'neural_network': 27.606338262557983}",2025-11-01T11:24:56.406010,Property,8959.431163439642,Nakuru,2024-09-25 11:21:16.443784
CLM-007493,24.80833505845958,40,30.885001035075746,LOW,APPROVE,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 40.277732867306064, 'gradient_boosting': 15.612164688080718, 'isolation_forest': 0.0, 'neural_network': 43.34344267845154}",2025-11-01T11:24:56.523809,Motor,109923.99008159355,Nairobi,2025-08-01 11:21:16.438252
CLM-003802,9.257888932209774,25,15.554733359325864,LOW,APPROVE,['High claim amount'],"{'random_forest': 17.36121062919755, 'gradient_boosting': 7.655038895084123, 'isolation_forest': 0.0, 'neural_network': 12.015306204557419}",2025-11-01T11:24:56.642410,Property,725173.2956589841,Nairobi,2025-09-03 11:21:16.425000
CLM-000536,25.810790142150243,25,25.486474085290144,LOW,APPROVE,['High claim amount'],"{'random_forest': 43.899399615207116, 'gradient_boosting': 38.760635004487895, 'isolation_forest': 0.0, 'neural_network': 20.583125948905945}",2025-11-01T11:24:56.760741,Aviation,1890803.2146935156,Mombasa,2024-01-23 11:21:16.413316
CLM-009022,17.823623285152927,0,10.694173971091756,LOW,APPROVE,[],"{'random_forest': 34.241330545647244, 'gradient_boosting': 20.70805652969118, 'isolation_forest': 0.0, 'neural_network': 16.345106065273285}",2025-11-01T11:24:56.892720,Property,179273.21457034128,Malindi,2025-04-16 11:21:16.443704
CLM-006826,20.38217764848836,20,20.229306589093014,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 31.537808936365437, 'gradient_boosting': 20.903742619997978, 'isolation_forest': 0.0, 'neural_network': 29.087159037590027}",2025-11-01T11:24:57.014417,Motor,5656.084718743949,Nairobi,2024-07-21 11:21:16.435876
CLM-000119,14.919960750599396,0,8.951976450359638,LOW,APPROVE,[],"{'random_forest': 31.028455782376664, 'gradient_boosting': 10.680245583649302, 'isolation_forest': 0.0, 'neural_network': 17.971141636371613}",2025-11-01T11:24:57.137991,Property,161693.9039289856,Nakuru,2025-01-24 11:21:16.411815
CLM-003826,16.740583857103285,0,10.04435031426197,LOW,APPROVE,[],"{'random_forest': 32.32434035068043, 'gradient_boosting': 12.259703888062157, 'isolation_forest': 0.0, 'neural_network': 22.378291189670563}",2025-11-01T11:24:57.267856,Liability,51292.91469295121,Mombasa,2025-08-10 11:21:16.425084
CLM-003766,16.277852320029307,20,17.766711392017584,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 31.127287597283786, 'gradient_boosting': 17.6511496331203, 'isolation_forest': 0.0, 'neural_network': 16.332972049713135}",2025-11-01T11:24:57.385792,Aviation,221458.43492295023,Nyeri,2025-08-19 11:21:16.424864
CLM-006647,21.9540762024495,25,23.1724457214697,LOW,APPROVE,['High claim amount'],"{'random_forest': 35.17080917856702, 'gradient_boosting': 31.749306716455127, 'isolation_forest': 0.0, 'neural_network': 20.89618891477585}",2025-11-01T11:24:57.507790,Medical,836856.7909574611,Thika,2025-05-08 11:21:16.435195
